new_index,sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
1617,下午 三节  两 [MASK] 课 看 电影 哈哈,节,节,-0.43103066086769104,"节, 点, 天","-0.4310, -2.7025, -3.3950"
1618,"想到 我 八月 了 的 大 熱天 下午 三點  拿 花 , 三 [MASK] 去 仟吉領 蛋糕 , 自己 選半天 的 香水 和 裙子 , 為除 了 我 媽以外 的 人 策划 半個月 的 生日 。",次,點,-0.01670115254819393,"點, 十, 五","-0.0167, -5.6274, -5.7367"
1619,U [MASK] 坏  啊 。,盘,好,-0.7119799852371216,"好, [UNK], 不","-0.7120, -2.7978, -3.4371"
1620,"一 脸 错愕 的  和 一 [MASK] 你 看 我 干嘛 的 我 对视 了 良久 , 我 才 啊啊 啊啊 啊 莫 不 是 天 太 冷 把 脑子 冻坏 了",脸,脸,-0.7935528755187988,"脸, 个, 副","-0.7936, -1.8849, -2.2633"
1621,颠沛流离 两 [MASK] 半  终于 从 虎门 回到 南城,个,年,-0.022298770025372505,"年, 天, 个","-0.0223, -4.3817, -5.5369"
1622,"总局 不 让 拍 穿 越剧 , 这 春晚 就 弄 出来 一 [MASK]  穿越 的",个,部,-1.01425302028656,"部, 个, 场","-1.0143, -1.1157, -3.1918"
1623,"想到 那些 成绩 优秀 的 , 比 自己 强 的 都 是 从 小 生活 在 音乐 的 环境 里 , 我 的 童年 却 是 八 [MASK] 环书 , 所谓 的 知识 的  。",面,面,-0.39761900901794434,"面, 十, 字","-0.3976, -2.6515, -3.5457"
1624,"跟 聊 了 3 [MASK]  的 电话 , 从 高中 认识 聊 到 现在 的 生活 , 能 跟 你 一起 走 过 , 笑 过 , 哭过 的 朋友 真的 不 多 珍惜 所有 我爱 的 你们",个,年,-0.4200555682182312,"年, 天, 次","-0.4201, -1.2858, -3.1150"
1625,"4 刘禅 的 经历 告诉 我们 富 二 [MASK] 自己 没有 本事 , 即使 有 再 牛 的 职业 经理人 也 难免 被 兼并 的  。",代,代,-1.1920935776288388e-06,"代, 哥, 逼","-0.0000, -15.4817, -15.5207"
1626,三 [MASK]  出现,等,月,-3.420241594314575,"月, 星, 、","-3.4202, -3.4786, -3.7511"
1627,"拉倒 , 一 [MASK]  怎么 做 !",个,下,-1.4400485754013062,"下, 般, 定","-1.4400, -1.4633, -2.8257"
1628,成 [MASK]  甘,个,甘,-3.449777126312256,"甘, 吉, 都","-3.4498, -3.7633, -3.8072"
1629,就 这个 灰机 让 我 等 了 十五 [MASK] ,个,。,-0.11966247111558914,"。, ！, ？","-0.1197, -2.2743, -4.6463"
1630,"春运 期间 数十亿 [MASK] 的  , 怎么 弄 也 运 不 完 。",人次,元,-0.7591753602027893,"元, 吨, 斤","-0.7592, -2.2919, -3.0200"
1631,只 係饮 左 一 [MASK]  就 红 到 马骝屎 忽咁 打工 的 孩子 伤 不 起 呀,罐,杯,-0.6920248866081238,"杯, 瓶, 口","-0.6920, -2.2578, -2.6333"
1632,"每 [MASK]  总 有 那么 几 天 心情 不 好 , 别 惹 我",个,天,-0.666991651058197,"天, 年, 月","-0.6670, -1.3070, -2.9190"
1633,上传 了 15 [MASK]  到 相册 高高 高丽棒,张,张,-0.2255832999944687,"张, 页, 片","-0.2256, -3.6618, -3.7148"
1634,"今天 一 [MASK] 男 的  我 要 照片 , 我 多 羞涩 的 给 他 说 我 长 得 太 丑 了 , 冒 得 勇气 照相 啊 。",个,个,-0.0695551410317421,"个, 位, 群","-0.0696, -3.7743, -4.7202"
1635,"一 夜 醒来 , 满 眼 银装素裹 , 白色 雪 下 , 一 [MASK]  花 含苞 待放",枝,朵,-0.37205785512924194,"朵, 盆, 株","-0.3721, -2.9033, -3.3571"
1636,坤記 果然 無改錯 [MASK]  是 人 的,名,不,-1.930617094039917,"不, 就, 的","-1.9306, -2.1022, -2.3061"
1637,本 想 来 [MASK] 优雅 淡定 的  的 。,个,点,-0.7313626408576965,"点, 个, 些","-0.7314, -1.0144, -3.6668"
1638,十二 星座 隐藏 最 深 的 一 [MASK]  很 居家 金牛座 耍心眼 双 子座 默默 落泪 巨蟹座 超级 冒险 家 狮子座 装傻 处 女座 花心 好色 天秤座 小气 鬼 兼 007 天蝎座 常 被 骗 射手座 原则 不 改 摩羯座 浪漫 多情 水瓶座 低调 双 鱼座 理性 的 工作狂 点 开大 图 更 精彩,面,点,-0.8935915231704712,"点, 面, 些","-0.8936, -1.0636, -3.3472"
1639,"寒潭 锦鲤 , 始终 热爱 这 [MASK]  深潭 独自 游弋 的 小 鱼 。",尾,条,-0.5642745494842529,"条, 些, 只","-0.5643, -1.7596, -2.1175"
1640,"真 幸福 , 跟 弟弟 去扫 了 些 吃 的 , 哈哈哈 那 是 一 [MASK]  的 高兴 啊 !",个,样,-0.6738409399986267,"样, 天, 脸","-0.6738, -2.6778, -2.9723"
1641,"原来 跟 超市 收银员 , 差头 司机 这些 不 认识 的 人 说 新年 快乐 是 [MASK] 很 快乐 的  啊 !",件,会,-0.32462114095687866,"会, 要, 也","-0.3246, -2.2141, -3.8868"
1642,镜中 张枣 只要 想起 一 生 中 后悔 的 事 梅花 便落 了 下来 比如 看 她 游泳 到 河 的 另 一 岸 比如 登上 一 [MASK] 松木 梯子  的 事 固然 美丽 不如 看 她 骑 马 归来 面颊 温暖 羞涩 。,株,个,-1.583282232284546,"个, 段, 座","-1.5833, -1.7850, -2.5115"
1643,我 一定 是 傻 了 玩 这么 [MASK] 毫 无 营养 的  玩 到 现在 都 这么 晚 了 赶紧 睡觉 去,个,久,-0.3714883327484131,"久, 多, 晚","-0.3715, -1.7408, -4.5088"
1644,"乔布斯 表示 不 甘 示弱 视频 比尔盖茨 向 我国 人民 拜年 恭贺 新 禧 新春 之 际 , 微软 创始人 比尔盖茨 也 不 忘 向 中国 人民 恭贺 新禧 , 道 一 [MASK]  快乐 。",声,声,-0.01663854718208313,"声, 年, 个","-0.0166, -4.3234, -6.8707"
1645,"对 鞋 湿嗮 , 浸嗮 水 , 今日仲 提前 买佐 [MASK] 饭  , 返 到 餐厅 换 完衫 , 跟 着 就 俾人 cut 佐班 。",个,班,-0.9760665893554688,"班, 餐, 午","-0.9761, -2.6712, -3.3276"
1646,"又 是 一 [MASK]  , 将 眼 前 的 树林 照 得 如 白昼 , 赵辰 的 心 跳动 得 如 叶尖 急速 滴落 的 雨点 一样 快 。",道,天,-1.2032848596572876,"天, 夜, 光","-1.2033, -1.6908, -2.4408"
1647,只有 我 和 白薯 二 [MASK]  。,个,人,-0.8725486397743225,"人, 个, 個","-0.8725, -1.4849, -2.0308"
1648,"昨儿 和  去 血 拼 了 一下 , 哈哈 收获 木 老老滴有哇 , 给 我 从 内 到 外 都 买 新 得 了 , 哈哈 , 不过 可 怜 [MASK] LG 大大 的 出血 呀",滴,我,-1.0401878356933594,"我, ,, 的","-1.0402, -1.8662, -2.1376"
1649,"同 看 那些 年 , 我 們一起 追 的 女孩 雖然 我們 很 失望 , 因為 把 好看 的 三 [MASK]  了 但 我 們懷 著 好看 的 心情 去 看 的 。",分,看,-1.3176506757736206,"看, 給, 分","-1.3177, -2.0318, -2.7251"
1650,"我 参与 了 发起 的 投票 你 希望 龙俊亨 和 具荷拉 在一起 吗 , 我 投给 了 只要 龙 喜欢 这 1 [MASK]  。",个,票,-0.847638726234436,"票, 个, 人","-0.8476, -2.1784, -2.5687"
1651,"大家 都 写 字 画画 的 , 偶 就 来 放 [MASK] 孔明  吧 !",个,个,-1.4385508298873901,"个, 松, 映","-1.4386, -2.1457, -2.7750"
1652,讨厌 这 [MASK] 不  地上 还 湿湿 的 天气 。,种,比,-1.5812703371047974,"比, 种, 样","-1.5813, -1.8196, -1.9944"
1653,"某 人 用完 我 手机 后 , 我 QQ 头像 变成 一 [MASK]  和 一 草原 了",头,山,-2.1330134868621826,"山, 云, 水","-2.1330, -3.0543, -3.0911"
1654,"大半夜 的 竟然 还 有 很多 加 V 的 的 童鞋们 没有 睡觉 大部分 还 是 官方 微博 真的 很 想 问 一 [MASK] 亲 大半夜 的  , 有 3 倍 工资么 ?",句,下,-0.4054856300354004,"下, 句, 个","-0.4055, -2.0060, -2.8168"
1655,这里 向 您 推荐 一 [MASK] 隐藏 餐厅 的 设计  。,个,些,-1.007588505744934,"些, 个, 种","-1.0076, -1.2323, -1.7412"
1656,烦 得 一 [MASK] ,笔,。,-0.3216521739959717,"。, ！, ？","-0.3217, -1.4722, -3.1602"
1657,"第一 [MASK] 专门  , 讲 得 自己 都 没有 信心 了 。",次,次,-1.0860676765441895,"次, 个, 讲","-1.0861, -2.1269, -2.5322"
1658,最后 一 [MASK]  。,个,次,-2.0220863819122314,"次, 天, 张","-2.0221, -2.1329, -2.4294"
1659,明天 要 知道 语文 成绩 了 怎么 办 一 想到 改卷 老师 会 耻笑 我 的 作文 水平 是 如此 低下 我 就 想 滚 地 明天 会 不 会 被 肥强 和 思娟 骂 [MASK]  呢 但 愿 不 会 吧 求全 级 前 50,个,了,-1.211785078048706,"了, 死, 惨","-1.2118, -1.9613, -2.7834"
1660,"下班 前 在 58 上 发 了 一 [MASK] 雷 人 的  , 结果 奇迹般 在 回家 的 路 上 就 接到 面试者 的 电话 问 应聘 邮箱 。",则,个,-1.1690572500228882,"个, 条, 篇","-1.1691, -1.4418, -1.8426"
1661,"在 睡觉 的 时候 来 [MASK]  , 你 想 怎样 。",个,吧,-1.6891281604766846,"吧, 到, 看","-1.6891, -1.8786, -1.9429"
1662,"妈 的 真想 换 [MASK]  都 这么 晚 了 还 吵 无聊 , 幼稚",个,",",-1.5498645305633545,",, ！, 了","-1.5499, -2.2396, -2.6419"
1663,一 [MASK]  在 赌博 老家 每 天 都 能 看到 这个,堆,直,-0.2252652496099472,"直, 般, 定","-0.2253, -2.9679, -4.0064"
1664,"老爸 你 说 的 是 真的 还 是 假 的 , 你 说 给 我 弄 [MASK]  疯 4S 是 真的 还 是 假 的 啊",个,个,-0.28372153639793396,"个, 了, 的","-0.2837, -3.5635, -3.9400"
1665,在 你 寂寞 无助 的 时候 给 你 [MASK]  !,丝,吧,-1.5081465244293213,"吧, 爱, 看","-1.5081, -2.6575, -2.6881"
1666,"首先 , 先 将 隔离 霜倒 一些 在 手心 回温 , 一 [MASK] 的  大概 是 1 元 硬币 的 大小 。",次,般,-0.9886749982833862,"般, 次, 瓶","-0.9887, -1.8070, -1.9882"
1667,"看 了 微 电影 我 愿意 , 感觉 那 [MASK]  很 白痴 。",个,是,-1.6549938917160034,"是, 样, 人","-1.6550, -1.9307, -2.1701"
1668,你 在 有  转发 活动 祝福 拾衣网 正式 上线 转发 有 礼 中 抽 中 一 [MASK] 奖 价值 1000 元 时尚 靓包 中 奖 编号 3738440 。,等,个,-0.5539105534553528,"个, 只, 件","-0.5539, -2.3941, -2.6363"
1669,今天 了 了 [MASK]  。,桩,了,-0.16812853515148163,"了, 的, 啦","-0.1681, -3.3452, -4.5247"
1670,准备 睡觉 系列 睡眼 朦胧 头发 乱 [MASK] 睡衣  小 浓,笼,乱,-1.1955571174621582,"乱, 糟, 梳","-1.1956, -3.3937, -3.4090"
1671,"岁月 轮回 , 繁华 殆尽 , 不 变 的 仍 是 自己 那 [MASK] 不  的 心 ?",颗,颗,-0.1097191795706749,"颗, 份, 个","-0.1097, -3.0332, -6.1454"
1672,"看 完 电影 回家 已经 十二点 多 了 , 电梯 一 [MASK]  站 了 不少 人 。",楼,层,-1.4249815940856934,"层, 直, 侧","-1.4250, -1.5704, -2.2250"
1673,"为了 拥有 一 [MASK] 随时 可秀 的  , 可 得 勤加练习 , 做好 每 日 的 必修 课 哦 !",双,个,-1.3917993307113647,"个, 份, 颗","-1.3918, -2.5169, -2.7406"
1674,"凡 事 都 要 一分为二 , 文凭 确实 是 [MASK] 好  , 但 好 东西 未必 能 让 我们 成为 什么 东西 !",个,很,-0.369535356760025,"很, 美, 最","-0.3695, -2.0808, -2.5780"
1675,5 [MASK] 我  的 歌,页,.,-0.5803492069244385,"., 、, )","-0.5803, -1.4817, -3.8653"
1676,"都 射 了 6 [MASK] 了 , 这个 女 的 还 要 http t cn z0DNZ5v 命运 万 有 引力 画壁 单身 女王 恋人 国王 与 我 风月 大刀 钟楼 怪人 爱情 公寓 2 夜 店 告密者 雪之女王 泡沫 之 夏 电影 唐山 大 地震 李春天 的 春天  的 女人 衣冠 禽兽 恋爱 通告 海洋 天堂 铁面 歌女",次,次,-0.7230306267738342,"次, 天, 年","-0.7230, -1.8273, -2.2714"
1677,"天目湖 旅游 度假区 位 于 江苏省 常州市 溧阳 城南 8 公里 处 , 被 誉为 江南 明珠 绿色 仙景 , 是 首 [MASK]  AAAA 级 景区 点 之一 , 是 江苏省 省级 旅游 度假区 。",批,批,-0.02974773943424225,"批, 个, 都","-0.0297, -4.0057, -5.5179"
1678,你 以后 最好 只 对 我 一 [MASK]  心 软 。,个,点,-1.4593390226364136,"点, 个, 直","-1.4593, -1.6547, -2.2073"
1679,"咳咳参 北斗 哇 , 越来越 多 没 [MASK]  说 走咱 就 走 啊 , 你 走 他 走 我 也 走 啊 。",个,人,-1.309736728668213,"人, 事, 有","-1.3097, -1.8118, -1.8234"
1680,今年 春晚 是 不 是 很 那 [MASK]  呢 ?,个,样,-0.944837212562561,"样, 樣, 个","-0.9448, -1.7294, -2.9450"
1681,"昨儿 剥 牛 赢 了 115 , 今天 就 输 了 60 , 只 赚 了 [MASK]  的 饭钱",个,100,-2.6709439754486084,"100, 70, 60","-2.6709, -2.9836, -3.1703"
1682,"岁月 流逝 , 一 晃 就 是 五 年 , 我 终于 怀着 一 [MASK]  的 心情 和 一个 令 我 一直 耿耿于怀 的 悬念 , 带 着 我 的 丈夫 还有 孩子 , 回到 家乡 探亲 。",种,样,-0.9259188175201416,"样, 定, 贯","-0.9259, -2.3247, -2.5827"
1683,"现在 的 孟聚 也 是 一样 , 看 了 50 [MASK] 的  , 突然 发现 , 咦 , 这 Y 是 高手 。",章,页,-2.497307300567627,"页, %, 年","-2.4973, -2.5720, -2.6154"
1684,"这 [MASK]  这 两 天 问 的 人 满 多 古玩城 铜 钱 钱币 大 钱 开光 纯 铜 五 帝 钱 , 价格 800 元 , 见",件,个,-1.1711360216140747,"个, 里, 样","-1.1711, -1.3777, -2.4214"
1685,"今年 我 就 要 立 得 拍 吧 , 过 完 年 就 去 富士 挑 很 快 我 就 会 有 一 [MASK] 相片  了 o",面,些,-1.2120609283447266,"些, 张, 组","-1.2121, -1.3678, -2.2080"
1686,"给 女友 庆生 , 儿子 趁 母亲 外出 时 溜进 她 的 房间 企图 偷 走 母亲 最后 一 [MASK]  。",笔,刀,-2.254969358444214,"刀, 手, 钱","-2.2550, -2.3671, -3.2946"
1687,"我 蜷沙发 玩 平板 , 胖子 继续 啃书 , 旁边 好几 [MASK]  扑克 的 。",桌,个,-0.23451758921146393,"个, 打, 桌","-0.2345, -4.0905, -4.1648"
1688,一 [MASK] 忍 不 住 的 心烦  出汗 想 砸烂 所有 的 东西 。,阵,直,-1.0250704288482666,"直, 时, 定","-1.0251, -2.1356, -2.1679"
1689,这 一 [MASK]  太 好 了 啊 !,阵,切,-0.4752774238586426,"切, 刻, 次","-0.4753, -2.7547, -2.8063"
1690,"后来 分开 的 时候 , 我 剪 了 一 [MASK]  。",头,下,-1.6845266819000244,"下, 个, 条","-1.6845, -2.5688, -2.6891"
1691,"传统 那 一 [MASK] 已经 不 行 了 , 我们 上 小学 时 所 接受 的  , 今天 大家 已经 不 信 了 , 怎么 办 ?",套,套,-0.41045352816581726,"套, 点, 代","-0.4105, -2.4371, -3.8217"
1692,"一 [MASK] M  , 小豆 嗨皮 了 。",桶,[UNK],-1.7390769720077515,"[UNK], 个, 起","-1.7391, -2.8910, -3.2539"
1693,"张绍刚 再 曝毒舌 视频 我 觉得 张绍刚 很 2 呀 , 2 的 不得了 , 之前 那 [MASK] 经典 的  完全 适用 于 他",个,些,-0.6074198484420776,"些, 个, 种","-0.6074, -1.7173, -2.3314"
1694,"重 看 了 一 [MASK] 五 年 前 的 十兄弟  , 還是 很 喜歡 老四 , 要 不 要 這麼萌 呀 , 還穿 我 Like 的 史迪奇 的 衣服",遍,下,-0.6260145902633667,"下, 眼, 遍","-0.6260, -1.6696, -2.5952"
1695,"晚上 , 猪头 给 我 狂 买 了 五十多 [MASK] 的  , 我们 在 得克士 摆开 场子 边 吃 边 聊天儿 , 感觉 真 爽快 。",块,块,-1.3712087869644165,"块, 元, 斤","-1.3712, -1.7737, -1.9498"
1696,"Love 也 是 有 两 [MASK]  的 , 也 不 是 靠 单纯 的 刷数据",把,难,-1.1779394149780273,"难, 点, 样","-1.1779, -1.9359, -2.3395"
1697,健康 年夜饭 一 [MASK]  红原 创 营养 信息,例,路,-1.5628273487091064,"路, 把, 点","-1.5628, -2.1259, -2.5667"
1698,"立下 大志 以后 再 穷 也 得 赚 钱 盖 书房 , 还 要 有 窗 有 阳光 四 [MASK]  !",季,射,-0.019149092957377434,"射, 月, 洒","-0.0191, -5.4590, -5.9792"
1699,"最近 天天 这些 , 真的 牙齿 受 不 了 了 , 这 [MASK] 准备  , 客厅 那 边 是 牛肉 火锅 , 任君 选择 !",桌,里,-1.892668604850769,"里, 边, 么","-1.8927, -1.9727, -2.0073"
1700,"要 把 学生 到 农村 实习 参加 医疗 预防 工作 实践 , 作为 对 毕业生 考核 的 一 [MASK] 重要  。",项,项,-0.6116651892662048,"项, 个, 大","-0.6117, -1.0059, -3.3143"
1701,"再见 了 骚年 , 再见 了 那 [MASK] 充满 幻想 的 ",个,个,-0.5139999985694885,"个, 些, 位","-0.5140, -1.2294, -4.0469"
1702,"今天 感觉 , 应该 看中 的 不 是 做 与 不 做 的 事儿 , 而 是 如何 去 做 , 怎么 做 方 能 做 的 更 好 , 不然 , 做 了 就 是 不 彻底 , 虽然 与 不 做 是 两 [MASK]  , 但是 效率 就 被 打上 了 折扣 啊",码,样,-1.2790089845657349,"样, 面, 难","-1.2790, -1.7153, -2.8072"
1703,李玉刚 新 贵妃 醉 酒 金美儿 冬天 里 的 一 [MASK]  费翔 故乡 的 云唱 的 都 不错 。,把,天,-2.1664626598358154,"天, 幕, 夜","-2.1665, -2.8746, -2.9305"
1704,把 那 [MASK]  从 阳台 扛 厨房 去 。,袋,个,-1.5271978378295898,"个, 些, 货","-1.5272, -2.4443, -2.8475"
1705,"觉得 自己 越来越 像 霍金 了 , 每 天 窝 在 椅子 或 床上 , 歪 着 脖子 , 呆滞 的 望 着 前面 , 然后 偶尔 用 几 [MASK]  指 。",下,个,-0.3454302251338959,"个, 手, 根","-0.3454, -2.5473, -2.7883"
1706,出 [MASK]  至于 吗 ?,个,发,-2.589867115020752,"发, 路, 口","-2.5899, -2.9701, -2.9926"
1707,我 发现 我 真的 是 [MASK] 巨 纠结 无比 的 人 ,个,一,-0.6212957501411438,"一, 个, 那","-0.6213, -1.1215, -3.9559"
1708,等等 一 [MASK] ,等,！,-0.5472828149795532,"！, 。, ？","-0.5473, -0.9569, -3.6296"
1709,"士 看见 骑 着 脚踏车 的 信差 将 一 [MASK]  进 花园 门口 的 信箱 , 他 顺着 思路 怜悯 起 这个 信差 来 。",封,丢,-2.0809402465820312,"丢, 扔, 拖","-2.0809, -2.1009, -2.2465"
1710,"一 不 留神 又 两 点 多 了 , 这 几 天 的 生物钟 各 [MASK]  , 就 没 调整 过来 , 要 是 过 几 天 开学 可 就 死定 了 !",种,异,-1.1944689750671387,"异, 种, 位","-1.1945, -1.2032, -3.3681"
1711,德州市 首 [MASK] 网络  分享自,届,家,-1.3277448415756226,"家, 个, 创","-1.3277, -1.3860, -1.9797"
1712,"笑话 幽默 吃客 为什么 这 [MASK]  里 都 是 泥? 侍者 这 是 最 新鲜 不过 的 菜 , 刚 从 泥里拔 出来 呢 。",碗,锅,-1.2896950244903564,"锅, 碗, 泥","-1.2897, -2.2256, -2.9855"
1713,原来 邓小平 说 那 [MASK]  是 错 的 先 让 一部分 人 富 起来 我们 怎么 办 啊 穷穷穷,句,都,-1.342049479484558,"都, 话, 些","-1.3420, -1.4675, -1.5089"
1714,"亲亲 我 的 小 张杰 , 下 [MASK]  就 要 走 了 , 恭喜 你 哈 !",个,周,-1.0642955303192139,"周, 午, 次","-1.0643, -1.2269, -1.6564"
1715,"哈哈 转发 微博 , 有 [MASK]  过 年 不 给 我 红包 。",个,人,-0.5904889106750488,"人, 的, 时","-0.5905, -1.7343, -2.7312"
1716,"btw , 有 没有 哪位 借 我 一 [MASK]  , 我 需要 接人 !",辆,下,-2.291996479034424,"下, 个, 张","-2.2920, -2.4803, -2.6218"
1717,"广德 真人 为 要 使 一般 人 都 信仰 他 、 爱护 他 , 所以 有 施 水 治 疫 的 那 [MASK]  。",番,种,-0.9697681069374084,"种, 说, 套","-0.9698, -2.0852, -2.9277"
1718,"就 现在 坐 在 屋头 , 我 胃 还 是 一 [MASK]  的 感脚 啊 老子 不 喝 酒 了 !",阵,样,-0.5817321538925171,"样, 般, 直","-0.5817, -2.8877, -3.1333"
1719,纠结 看 [MASK]  怎么 突然 觉得 跟 若曦 一样 很 纠结 呢 ?,步,，,-1.594967007637024,"，, 我, 看","-1.5950, -1.7002, -1.7413"
1720,"Lina Medina 是 首 [MASK] 被 发现 的 早熟  , 她 的 儿子 起初 一直 认为 她 是 他 的 姐姐 , 直 到 10 岁 才 得知 事实 。",例,次,-0.48035192489624023,"次, 个, 位","-0.4804, -1.4524, -2.8005"
1721,"亲 , 龙蛋 里面 有 料 哦 , 饱 含 温馨 与 如意 , 见 了 快乐 又 健康 , 用 了 [MASK]  哦 !",步,心,-1.4445726871490479,"心, 对, 好","-1.4446, -2.7976, -3.1490"
1722,"尽管 去 了 [MASK]  , 但是 今天 该 干得 事 也 没 耽误 。",趟,年,-3.6879026889801025,"年, 晚, 哪","-3.6879, -3.7706, -3.8496"
1723,"最近 发现 我 只 要 一 大 [MASK]  她 , 她 就 马上 低头 嘟嘴 , 还 扁扁 嘴 , 样子 很 是 可 怜 。",声,笑,-1.6691011190414429,"笑, 叫, 喊","-1.6691, -2.3439, -2.4540"
1724,"四 皇 里面 的 一 [MASK]  都 悬赏 金 3 亿 3 千万 , 真 想 知道 红发 的 那些 主力 的 悬赏 金 啊 。",头,个,-0.46243035793304443,"个, 位, 人","-0.4624, -2.4548, -3.3757"
1725,"宋城 景区 19 [MASK] 线上  2012 不 是 世界 末日 , 许心愿 赢取 宋城 景区 免费 门票",楼,日,-1.4528387784957886,"日, ., 天","-1.4528, -1.7625, -2.5345"
1726,因为 她 知道 珍惜 知道 不 放弃 一 [MASK] 的  需要 多 大 信心 和 坚持 你 有 没 有 看到 她 的 心里 去 你 能 帮帮 她 嘛 ?,层,切,-0.2836418151855469,"切, 次, 定","-0.2836, -2.7537, -3.2935"
1727,本来 上 一 [MASK] 的 事  不 到 我们 小 的 插嘴 但是 我 实在 看 不 过 眼 心肝 不 好 的 人 就 是 低 不 得 人家 过 得 好 !,辈,辈,-1.4915788173675537,"辈, 次, 代","-1.4916, -1.8961, -2.1024"
1728,倒 [MASK] 熄火 加  的 居然 合格 。,桩,挂,-1.8402254581451416,"挂, 是, 油","-1.8402, -1.9206, -2.0103"
1729,达 人 秀 [MASK]  退出 没 来 看 的 有点 无趣 啊 所以 我 还 有空 看些 有的 没 的,波,已,-1.0314412117004395,"已, ：, 的","-1.0314, -2.7333, -3.3673"
1730,迫于 种种 压力 关闭 了 企鹅 空间 伴随 了 我 七 年 多 的 一 [MASK]  关上 了,扇,切,-0.475602388381958,"切, 年, 生","-0.4756, -2.5972, -3.0487"
1731,"尼玛 , 第一 [MASK]  这么 早 今年 是 外面 还 有 鸡叫 呢",次,年,-0.8613351583480835,"年, 次, 天","-0.8613, -0.9133, -2.0437"
1732,今年 的 全 明星赛 是 哪 [MASK]  呢,个,个,-0.6946119070053101,"个, 里, 些","-0.6946, -1.3781, -3.1513"
1733,"火车 上 , 一 [MASK]  拿 着 手机 发微 博 , 他 在 微博 上 写 着 在 火车 上 , 我 对 她 一见 钟情 。",位,人,-1.1270043849945068,"人, 直, 个","-1.1270, -1.7746, -2.0977"
1734,我 坐 呢 [MASK]  过 海咖 !,艘,，,-1.1594575643539429,"，, ~, ！","-1.1595, -2.0800, -2.9242"
1735,"我 参与 了 发起 的 投票 2012 , 你 最 想 去 的 中国 地 城市 篇 , 我 投给 了 桂林 寄情 山水 不 醉 不 归 这 2 [MASK]  。",个,篇,-1.5419621467590332,"篇, 个, 城","-1.5420, -1.9161, -2.3186"
1736,"大红 灯笼 高高 挂 , 传统 节日 有时候 还是 需要 这 [MASK] 小  才 热闹 。",种,么,-0.05914556607604027,"么, 样, 个","-0.0591, -3.3996, -4.8191"
1737,"离开 西安 就 不 再 回来 , 那些 幻想 过 的 , 努力 过 的 , 爱 过 的 , 伤 过 的 , 错过 的 , 就 随风而逝 吧 一 [MASK]  的 路 上 , 我 也 可以 走 的 很 精彩 !",个,生,-0.3727584183216095,"生, 起, 路","-0.3728, -1.8746, -2.5880"
1738,发表 了 一 [MASK] 转载 博文 转载 疯狂 渣土 车 莽撞 的 社会 ,篇,篇,-0.06501311808824539,"篇, 些, 条","-0.0650, -4.1404, -4.6517"
1739,"我 在 这里 杭州市 西湖区 西湖 边 , Pizza Inn 大餐 , 晚上 吃 第二 [MASK] ,  阿 !",顿,顿,-1.3608899116516113,"顿, 餐, 天","-1.3609, -1.4969, -2.1437"
1740,"为什么 那 [MASK]  煮 了 那么 久 , 小麦 还 那么 硬 ?",锅,里,-1.8245527744293213,"里, 个, 么","-1.8246, -1.8330, -1.9870"
1741,"早安 , 索尼 的 两 [MASK]  还 是 值得 期待 的 , 不过 还 是 定制机 啊 , Xperia Arco hd 的 三 防 功能 和 高清屏 是 亮点",款,款,-1.9880536794662476,"款, 代, 台","-1.9881, -2.0253, -2.0712"
1742,"对 说 您 好 , 我 有 问题 咨询 , 去 哪儿 网 上 的 超值 自由 飞 我 买 了 你们 那 [MASK]  。",个,个,-0.9236985445022583,"个, 的, 款","-0.9237, -1.2984, -2.7067"
1743,"在 已 代表 萨斯菲尔德 出战 两 [MASK] 阿甲 春季  的 情况 下 加盟 紫 百合 佛罗伦萨 , 但 半 年 来 仅 一 球 入账 。",场,次,-1.1268266439437866,"次, 个, 场","-1.1268, -1.4025, -1.4884"
1744,看见 那 [MASK]  就 觉得 恶心 。,个,个,-1.5583155155181885,"个, 人, 些","-1.5583, -2.3257, -2.3316"
1745,限制级 为 4 [MASK] 的 大  万 有 引力 野鸭子 恶夜 惊魂 欲望号 列车 刀尖 上 行走 衣冠 禽兽 情迷 大话 王野 鸭子 妹妹 恋人 魔鬼 屠夫 写真 倩女幽魂 断 喉弩 衣冠 禽兽 万 有 引力 美女 欲望号 列车 男儿 本色 喋血 孤城 断 刺画 壁 金枝玉叶 迷幻 公园 倩女 幽魂 魔鬼 屠夫 倩女 幽魂,级,级,-0.8579952716827393,"级, 星, 点","-0.8580, -3.2079, -3.6790"
1746,"我 华丽丽 的 失眠 袅珊 同学 , 姐很 愧疚 的 告诉 你 , 你 开导 了 那么 多 , 貌似 作 无 用功 了 明早 还 有 四 [MASK]  四 节课 , 孩子们 看 电影 的 时候 我 估计 可以 补眠 zZ",节,十,-0.7566841840744019,"十, 天, 月","-0.7567, -1.5036, -3.2078"
1747,"新年 期间 , 玩 狮子 , 舞龙 , 演戏 , 说书 , 高跷 , 旱船 等 各 [MASK] 娱乐  五彩缤纷 , 绚丽 夺目 。",种,种,-0.45073652267456055,"种, 项, 类","-0.4507, -1.4926, -2.1451"
