new_index,sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
1455,"冰糖 银耳羹 , 去火 的 我 现在 的 伙食 待遇 和 孕妇 一 [MASK] <h>标准</h> 了",个,样,-0.059014104306697845,"样, 个, 般","-0.0590, -3.7315, -3.8493"
1456,做 了 一 [MASK] 子 <h>菜</h> 就 为 吃 我 的 红油 卤水 牛肉粉 啊 !,桌,辈,-0.4045328199863434,"辈, 阵, 桌","-0.4045, -1.4186, -3.2349"
1457,"突然 想去 看 日出 很 想 去 感受 一下 日出 东方 无限 梦想 天马行空 的 感觉 , 一 [MASK] 大 笨 <h>鸟</h> 冲上 云霄 , 与 云层 摩擦 发出 充满 力量 的 声音 , 踏上 直 奔 梦想 的 航道 我 是否 在 描述 飞机 呢 ?",架,只,-0.1062430813908577,"只, 群, 头","-0.1062, -3.1055, -4.0436"
1458,"附近 有 [MASK] 二 <h>逼</h> 我 怀疑 不 是 发 神经 就 是 喝醉酒 , 大半夜 的 在 那 唱歌 , 还 跑调 , 喔 不 神 啊 , 救救 我 吧 , 让 我 睡觉 吧",个,个,-0.1837727427482605,"个, 张, 位","-0.1838, -2.6648, -2.9773"
1459,"顺着 靴子 往 上 望去 , 一身 黑衣 , 衬 得 白 靴 更为 刺眼 , 手臂 中 还 高高 地 举 着 一 [MASK] 马 <h>鞭</h> , 只是 因为 老 驿卒 爬 起 得 快 , 这 一 鞭 才 没有 抽 下来 。",条,根,-1.7812745571136475,"根, 只, 个","-1.7813, -1.8400, -1.9180"
1460,"楼下 有 两 [MASK] <h>野猫</h> 在 叫春 , 有点 吓人 。",只,只,-0.03866095468401909,"只, 条, 个","-0.0387, -4.1314, -4.6176"
1461,想起 第一 [MASK] <h>见</h> 你 的 时候 已 被 深深 吸引 你 的 一举一动 你 的 一颦一笑,次,次,-0.059271857142448425,"次, 眼, 个","-0.0593, -3.3745, -4.2903"
1462,"自从 离家 来 港 后 , 每逢 入夜 , 望 着 那 [MASK] 静谧 地 亮 着 的 <h>街灯</h> , 总会 想起 上海 家中 的 灯光 ... ...",盏,些,-0.9991621971130371,"些, 盏, 条","-0.9992, -1.0991, -2.9547"
1463,今天 早上 被 一 [MASK] 韭菜 <h>饺子</h> 打倒 了 !,个,个,-0.4127552807331085,"个, 包, 只","-0.4128, -3.0667, -3.3428"
1464,发表 了 帖子 各 [MASK] 十 大 201112 赛季 <h>NBA</h> 十 大 中锋 !,类,队,-0.5966911911964417,"队, 项, 种","-0.5967, -2.0249, -2.2029"
1465,"我 没有 多么 高尚 , 这个 世界 只有 自己 才 会 珍惜 自己 , 别人 的 假面 [MASK] <h>言辞</h> 都 是 他 妈 的 狗屁 , 我 要 让 自己 变 得 更加 强大 , 我 你 看 不 透",具,具,-0.0023852998856455088,"具, 包, 张","-0.0024, -7.2306, -8.4304"
1466,铭记 心 又 完成 了 一 [MASK] <h>市民</h> 的 心愿 。,个,个,-0.26936405897140503,"个, 位, 次","-0.2694, -2.4543, -3.5794"
1467,现在 吃 [MASK] <h>早饭</h> 好 难 啊,个,个,-0.3194282352924347,"个, 点, 顿","-0.3194, -2.3978, -2.6653"
1468,谁 会 为 我 流 一 [MASK] <h>眼泪</h> ?,滴,滴,-0.4761536717414856,"滴, 把, 下","-0.4762, -2.9657, -3.0746"
1469,如果 再 洒 [MASK] <h>桂花</h> 在 上面 就 完美 了 。,些,些,-0.6848241686820984,"些, 点, 个","-0.6848, -0.8449, -3.2877"
1470,先 喝 [MASK] 海鲜 汤解 <h>解馋</h>,个,碗,-1.3113365173339844,"碗, 杯, 点","-1.3113, -1.3691, -1.3840"
1471,休息 下 老公 买 了 两 [MASK] <h>鸡腿</h>,个,个,-0.9266397356987,"个, 只, 条","-0.9266, -1.5028, -2.1171"
1472,"肆哲 周五 下班 手 捧 包子 在 落 小 雨 的 街 上 走 , 去 赴 一 [MASK] <h>拼音</h> 授课 , 看 起来 落寞 又 悲惨 , 心 里 却 觉得 生活 对 我 足够 好 。",趟,场,-1.4185459613800049,"场, 个, 堂","-1.4185, -1.4360, -2.5077"
1473,这 一 刻 回想 了 下 过去 的 一 年 突然 好 感动 啊 经历 了 年 前 的 诸多 不 顺和 各 [MASK] <h>挫折</h> 终于 还是 笑 着 迎来 了 2012 家庭 和睦 最 重要 希望 来年 顺顺 利利 亲人 和 朋友们 都 身体 健康 事业 更上一层楼 努力 成为 农 商行 小开,种,种,-0.011271280236542225,"种, 类, 个","-0.0113, -5.2315, -6.4054"
1474,2 [MASK] <h>触动</h> 了 而已 。,次,个,-1.09400475025177,"个, 次, 把","-1.0940, -2.5604, -2.9401"
1475,"第四一六 学 区 , 四一一八 [MASK] 毕业 <h>学员</h> 终于 获得 最后 的 自由 。",届,届,-1.2159907817840576,"届, 班, 级","-1.2160, -1.3542, -1.4915"
1476,"在 一 [MASK] <h>感情</h> 中 比 控制 不 住 自己 情绪 更 可怕 的 事情 还 有 很 多 , 比如 彼此 失去 信任 。",段,段,-0.09212182462215424,"段, 种, 个","-0.0921, -3.7490, -3.9540"
1477,qq [MASK] 208891444 <h>希望</h> 大家 能 家 哦 。,群,群,-0.06679090112447739,"群, 号, 间","-0.0668, -2.8338, -7.0149"
1478,"已 进入 龙年 , 愿 今年 自己 和 家人 有 [MASK] 好 身体 好 心情 好 <h>空间</h> 。",个,个,-0.0073480503633618355,"个, 点, 些","-0.0073, -6.2478, -6.7716"
1479,"那些 年 , 我们 一起 追 的 女孩 为什么 那 一 [MASK] <h>请</h> 你 继续 喜欢 下去 没有 说出口咧 !",句,句,-1.5757622718811035,"句, 个, 段","-1.5758, -1.6225, -2.0904"
1480,"新 老师 头型 像 [MASK] 老 <h>太太</h> 要是 心里 有 点 堵 , 那 就 上 山 打 老虎 !",个,个,-0.16114963591098785,"个, 张, 位","-0.1611, -2.8548, -3.4338"
1481,每 [MASK] 喜欢 榴莲 的 <h>人</h> 你 都 伤 不 起 啊 !,个,个,-0.021427705883979797,"个, 位, 次","-0.0214, -4.2544, -5.8123"
1482,"昨晚 做 了 [MASK] 好 真实 的 <h>梦</h> , 醒来 后 把 我 给 吓 得 啊",个,个,-0.012518533505499363,"个, 场, 件","-0.0125, -5.8126, -5.8593"
1483,"原谅 我 , 这样 一 [MASK] 遥望 幸福 的 傻 <h>女孩</h>",个,个,-0.034406084567308426,"个, 位, 名","-0.0344, -3.8268, -5.7508"
1484,也 不 知道 会 是 哪 [MASK] <h>店</h> 。,个,家,-0.39426252245903015,"家, 个, 间","-0.3943, -1.4187, -3.1015"
1485,简直 是 一 [MASK] <h>惩罚</h> !,种,种,-0.8018980622291565,"种, 个, 次","-0.8019, -0.8405, -4.1415"
1486,"尼玛 的 , 谁 在 骂 我 , 今天 打 了 十几 [MASK] <h>喷嚏</h> 了 。",个,个,-0.5132213830947876,"个, 次, 只","-0.5132, -1.1522, -4.1986"
1487,"世界 上 最 有 内涵 的 一 [MASK] <h>图</h> 对 , 又 是 凤姐 , 仔细 看图 找 亮点 !",张,张,-0.4020145535469055,"张, 组, 个","-0.4020, -1.9894, -2.7792"
1488,今年 <h>过</h> 年 去 老 公家 不 知道 冷 不 冷 心里 一直 有些 忐忑 这 可以 第一 [MASK] 不 在 爸 妈 身边 过 年 有 总 有点 怪怪 的 感觉 !,次,次,-0.00857159961014986,"次, 个, 季","-0.0086, -5.3543, -7.4887"
1489,我 要 出去 吃 东西 啊 吃 东 西 邓米 花卷粉 泸州 白糕 泡菜 抄手 冷 [MASK] 豆腐 <h>鱼</h> 如果 可以 的 话 也 吃吃 刨冰 吧 hiahia 还 有 神马 好吃 的,串,面,-0.5882196426391602,"面, 锅, 丝","-0.5882, -1.9800, -2.2170"
1490,"现在 心 中 已经 有 [MASK] <h>目标</h> , 靠 自己 , 我 行 的 。",个,个,-0.07213329523801804,"个, 点, 下","-0.0721, -3.5641, -4.7683"
1491,"前 几 天 拍 的 Pika 这 [MASK] 我 大 <h>爱</h> 啊 , 卡哇伊 !",张,个,-1.103727102279663,"个, 张, 次","-1.1037, -1.1947, -1.8823"
1492,想 睡 [MASK] 一 天 一 <h>夜</h> 了,个,个,-0.2038300335407257,"个, 下, 起","-0.2038, -2.6328, -4.3310"
1493,"如果 一切 尽如人意 , 我 不 敢 想象 那 [MASK] <h>未来</h> 。",种,个,-0.3013284504413605,"个, 些, 种","-0.3013, -1.8111, -3.5218"
1494,"除夕夜 十二点 , 和 小学 同桌 初 中 同桌 发 小 迎 着 新年 首 [MASK] <h>雪上</h> 大龙山 烧 香 !",场,次,-1.0997202396392822,"次, 个, 届","-1.0997, -2.7549, -2.8637"
1495,限制级 为 4 [MASK] 的 大 片 白雪雪 清純 <h>妹妹</h> 直播 可怜 的 富家 小 姑娘 露露 公主 金钻鼠 王千 年 之 爱 大力士 麦当娜 相爱 的 人 啊 世界 大物 雕龙 记 无敌 降落伞 要员 双 雄 雅典娜 战争 女神 日照 重庆 80 后 奋斗 记 终极 挑战 国语 版 忽然 情人,级,级,-0.2141442894935608,"级, 楼, 位","-0.2141, -2.8306, -3.4359"
1496,原来 三 [MASK] <h>月</h> 了 。,个,个,-0.019628945738077164,"个, 分, 次","-0.0196, -5.8079, -6.0999"
1497,是否 壓力 太過 了 導致 莪嚴重 失眠 呢 請賜 予莪 一 [MASK] 神仙 <h>聖水</h>,支,杯,-0.382354199886322,"杯, 瓶, 位","-0.3824, -2.2534, -3.3642"
1498,我 在 这里 虹桥 机场 2 [MASK] <h>航站楼</h> 出发 回家 路上,号,号,-0.21438413858413696,"号, 楼, 路","-0.2144, -1.9607, -4.0493"
1499,"半夜 起来 喂奶 , 渐渐 习惯 了 这 [MASK] <h>痛苦</h>",种,种,-0.21046365797519684,"种, 个, 样","-0.2105, -2.5398, -3.2773"
1500,"新年 的 第一 [MASK] <h>饭</h> , 我 的 杰作 !",桌,首,-1.0839897394180298,"首, 篇, 个","-1.0840, -2.2331, -2.3815"
1501,"早起 的 鸟儿 有 虫 吃 , 虽然 出面 好 冻 同 好好 眼训 , 但 依然 返 去 拜年 , 拿 [MASK] 好 <h>彩头</h> 啦 !",个,个,-0.9184858798980713,"个, 回, 下","-0.9185, -1.1381, -2.7119"
1502,"有 谁 可以 介绍 好看 的 电视剧 给 我 看 , 随便 那 [MASK] <h>年代</h> !",个,个,-0.08639752864837646,"个, 些, 部","-0.0864, -3.3459, -4.4242"
1503,年货 新疆 特产 和 田 枣红枣 特级 500g 新疆枣 和 田 大 枣子 2 [MASK] 包邮 <h>批发</h> 5488,件,个,-1.6870760917663574,"个, 件, 包","-1.6871, -1.7161, -2.0380"
1504,"但 为 表明 此 [MASK] <h>捐助</h> 的 透明 程度 , 全程 一对一 , 捐款 直接 交付 刘挚斌 家属 , 汇款 也 请 直接 打入 刘挚斌 个人 帐号 。",次,次,-0.0047687566839158535,"次, 项, 笔","-0.0048, -6.2159, -7.0082"
1505,在 预计 2012 年 会 售出 的 800 万 [MASK] EV 及 <h>HEV</h> 中 恐怕,辆,张,-0.8267371654510498,"张, 辆, 套","-0.8267, -2.3408, -3.0228"
1506,"分别 的 时刻 终于 到 了 , 第一 [MASK] 离开 的 <h>朋友</h> 祝你 前程似锦 。",个,个,-0.34290629625320435,"个, 次, 位","-0.3429, -1.5663, -2.7309"
1507,在 各 [MASK] <h>瓶子</h> 中间 看 西游记,种,个,-0.7529752254486084,"个, 种, 类","-0.7530, -0.8110, -3.7868"
1508,"针对 本 [MASK] <h>调控</h> 中备 受 影响 的 房地产业 , 央行 行长 周小川 日前 表示",轮,轮,-0.15791206061840057,"轮, 次, 届","-0.1579, -1.9487, -6.5109"
1509,他们 两 [MASK] 各 <h>方面</h> 都 很 相似 !,个,个,-0.17137210071086884,"个, 位, 家","-0.1714, -2.8272, -4.0448"
1510,"算命 暗喜 因为 我 用 的 是 2012 [MASK] 新浪 微博客 <h>户端</h> , 周边 的 人 上面 有 你 的 样子 和 天翼 智能 手机 标识 !",版,版,-0.5843116044998169,"版, 号, 款","-0.5843, -2.2550, -2.7435"
1511,"农历 除夕 和 正月 初一 , 从 南国 椰岛 到 北部 边陲 , 从 东海 前哨 到 雪域 高原 , 全 军 和 武警 部队 精心 安排 官兵 节日 生活 , 确保 官兵 过 一 [MASK] 欢乐 祥和 充实 而 有 意义 的 新春 <h>佳节</h> 。",个,个,-0.0006528242956846952,"个, 段, 份","-0.0007, -8.7190, -8.8835"
1512,爱情 是 两 [MASK] <h>人</h> 相互 的,个,个,-0.03702849522233009,"个, 种, 类","-0.0370, -3.9207, -5.5477"
1513,一 [MASK] 简单 的 创意 菜 <h>鸡蛋</h> 碰 石头 一 转眼 就 剩下 了 石头 。,道,道,-0.6024777293205261,"道, 个, 种","-0.6025, -1.1398, -3.5052"
1514,总算 开始 了 快乐 大 本营 仔仔 新 天生 一 [MASK] <h>仔仔</h> 加油 永远 爱 你,对,对,-0.45170944929122925,"对, 枚, 样","-0.4517, -2.4570, -2.7438"
1515,给 你 喜欢 的 角色 穿上 你 现在 穿 的 衣服 谁 来 把 我 拖 出去 打死 <h>OTL</h> 我 不 想 活 了 谁 来 给 我 几 [MASK] OTL,拳,分,-0.5566120147705078,"分, 个, 刀","-0.5566, -1.9717, -3.1426"
1516,我 听 过 这 [MASK] <h>专辑</h> MIKI 中谷美紀,张,张,-0.3953828811645508,"张, 个, 些","-0.3954, -1.9158, -3.2001"
1517,"可 刚才 一 听 到 妈妈 电话 , 才 说 几 [MASK] <h>话</h> 就 想 哭 了 。",句,句,-0.013991930522024632,"句, 个, 声","-0.0140, -5.1559, -5.5230"
1518,"我 在 这里 , 农家 草鸡 汤 , 老豆腐 , 坐 等 老板 自己 腌制 的 第一 [MASK] <h>咸肉</h> 我 在 这里 苏州市 吴中区",缸,道,-0.7603522539138794,"道, 口, 碗","-0.7604, -2.1852, -2.5707"
1519,"一早 陪 外婆 去 医院 开药 , 看到 一 [MASK] 瘦小 的 <h>婆婆</h> 背 着 比 它 大 一 倍 的 老公 来 看 医生 !",个,个,-0.7635834813117981,"个, 只, 位","-0.7636, -1.0686, -1.9473"
1520,花 了 70 [MASK] 的 <h>冤枉钱</h> 。,块,块,-0.2003127783536911,"块, 刀, 分","-0.2003, -3.1215, -3.9120"
1521,"爱情 都 是 自私 的 , 有的 人 哪怕 爱情 已 成 陌路 , 也 不 愿 放 爱 一 [MASK] <h>生路</h> 。",条,条,-0.08115550130605698,"条, 个, 段","-0.0812, -3.2804, -4.4437"
1522,"哇 , 两 [MASK] <h>波</h> 丧命 对攻 , 打到 光芒 四 射 !",队,波,-0.54462730884552,"波, 个, 条","-0.5446, -1.2102, -4.2911"
1523,"可敬 可爱 的 李 老师 , 是 你 引 我 走 进 知识 宝库 的 大门 , 也 是 你 把 枯燥 的 数学 变成 了 甘甜 的 清泉 , 让 我 这 [MASK] <h>幼苗</h> 茁壮 成长 。",棵,棵,-0.8334760665893555,"棵, 个, 颗","-0.8335, -1.0240, -2.3903"
1524,"那样 很 烦 我 不 想 带 目的 的 去 接近 一 [MASK] <h>人</h> 对味 就 当好 朋友 一心一意 处 , 不 对味 话多 不 必 多 说",个,个,-0.06505154073238373,"个, 些, 种","-0.0651, -3.5249, -4.6398"
1525,", 我 投给 了 AYUMI 这 5 [MASK] <h>选项</h> 。",个,个,-0.01923968456685543,"个, 种, 项","-0.0192, -5.3583, -5.7890"
1526,看来 我 不 能 不 吃早饭 10 [MASK] <h>水饺</h> 下肚 好 满足 KISS,个,分,-1.320963740348816,"分, 个, 点","-1.3210, -1.7571, -1.8278"
1527,起 了 [MASK] <h>大早</h> 赶 火车,个,个,-0.0005610967054963112,"个, 些, 张","-0.0006, -9.9283, -10.2726"
1528,"天 冷 的 时候 , 去 看 一 [MASK] <h>英伦</h> 的 房子 。",所,下,-0.2648579776287079,"下, 个, 些","-0.2649, -2.2990, -3.1086"
1529,"集团 客户 部 有 美女 以前 从来 没 见 过 诶 , 看来 时 不时 的 还是 要 到 6 [MASK] <h>晃荡</h> 晃荡 !",楼,楼,-0.23753094673156738,"楼, 号, 点","-0.2375, -3.5568, -3.5668"
1530,"幸好 找 老公 单位 安排 了 一 [MASK] 迪拜 办事处 的 <h>宿舍</h> , 解决 了 大 问题 。",间,个,-0.7037543058395386,"个, 间, 家","-0.7038, -1.2076, -2.4683"
1531,这 [MASK] 的 <h>明信片</h> 统一 是 新年 祝词 了 啊哈,批,次,-0.5451222062110901,"次, 样, 家","-0.5451, -1.2461, -3.8262"
1532,"孩子 就 是 [MASK] <h>入侵者</h> , 先 是 入侵 身体 , 后来 是 入侵 生活 !",个,个,-0.02086835354566574,"个, 种, 位","-0.0209, -5.1234, -5.5166"
1533,"所 认啊 , 喝 酒 这 [MASK] <h>事儿</h> , 跟 工作 和 学习 是 一样 一样 地 。",档子,件,-0.7842761874198914,"件, 个, 些","-0.7843, -1.3998, -2.0250"
1534,"对 此 , 相关 债权人 表示 质疑 , 认为 这 是 一 [MASK] <h>骗局</h> 。",场,场,-0.47838956117630005,"场, 个, 种","-0.4784, -1.2848, -3.4920"
1535,尼玛 的 我 只 坐 到 过 火车站 你 给 我 来 [MASK] 中山 <h>北路</h>,个,个,-1.0702486038208008,"个, 点, 趟","-1.0702, -1.8496, -2.4387"
1536,三 [MASK] <h>女人</h> 饿疯 了 。,个,个,-0.4582686424255371,"个, 分, 句","-0.4583, -3.2990, -3.5530"
1537,回家 就 是 吃吃喝喝 rz 明天 还 得 跟 我 爹 一 [MASK] <h>吃</h> 饭 愁 死 了 。,起,起,-0.030742986127734184,"起, 块, 样","-0.0307, -4.2936, -4.7663"
1538,限制级 为 4 [MASK] 的 大片 http t cn <h>SaaXSy</h> 疯狂 的 赛车 请 你 原谅 我 情书 我 相信 甜蜜 的 生活 相亲齐 上阵 幸福 不 拒绝 眼泪 哈 皮 父子 山楂树 之恋 双子 神偷 疯狂 的 背后 北非 海岸 的 火焰 真 假 医生 毛毛 的 故事 罗马 帝国 沦亡 录 Badboy 特 攻,级,级,-0.11130060255527496,"级, 楼, 位","-0.1113, -3.6969, -3.8916"
1539,老婆 其实 还 有 很多 话 要 说 却 一时 忘记 要 说 了 只有 默默 的 看 着 你 再 见 老婆 我 会 想 你 的 一 [MASK] <h>月</h> 后 见,个,个,-0.6851643323898315,"个, 辈, 段","-0.6852, -2.0244, -2.7050"
1540,"我 隐隐约约 听见 表哥 和 徐 媚 在 客厅 里 说 着 什么 , 接着 似乎 争吵 了 起来 , 我 挣扎 着 想 爬 起来 , 却 一 [MASK] 又 <h>栽</h> 在 了 床 上 。",头,把,-0.7475541830062866,"把, 下, 头","-0.7476, -0.9448, -3.2068"
1541,看看 这 [MASK] <h>混血儿</h> 混美 可 不 可 爱 啊 !,只,个,-0.5844449996948242,"个, 些, 位","-0.5844, -1.6736, -2.0099"
1542,"一 [MASK] <h>眼睛</h> 打动 , 中国 输 了 。",局,双,-1.065011739730835,"双, 个, 只","-1.0650, -1.0907, -2.3535"
1543,我们 三 [MASK] 的 <h>家当</h> 这个 钱 蛮 好看 。,个,口,-0.679162859916687,"口, 个, 家","-0.6792, -1.2449, -2.9834"
1544,爸爸 怕 <h>料</h> 不 够 问 那 大叔 说 一 [MASK] 料 能 给 它们 吃 多久 ?,包,份,-1.3813270330429077,"份, 个, 些","-1.3813, -1.6445, -2.5358"
1545,"我 只 想 做 一 [MASK] 有 主见 的 女生 , 有 着 普通 的 外表 和 淡定 的 <h>灵魂</h> 。",个,个,-0.04692087322473526,"个, 名, 位","-0.0469, -3.4832, -4.3345"
1546,"我 的 简介 改为 怂月 一 [MASK] <h>岩扉松</h> 径 长 寂寥 , 惟有幽人 自来 去 。",枚,号,-2.281592845916748,"号, 节, 页","-2.2816, -2.8695, -3.0496"
1547,"韩国 经典 恐怖 电影人 形师 The Doll Master 2004 沈亨泽金 有 美林 恩京 五 [MASK] <h>模特</h> 受到 美术馆 馆长 邀请 来到 位于 森林 的 美术馆 , 这个 美术馆 收藏 和 制作人 偶",位,世,-1.6306874752044678,"世, 位, 号","-1.6307, -1.8392, -2.1228"
1548,"今日 士嘉堡 东区 Malvern Town Centre 的 一 [MASK] <h>理发店</h> 内 遭 枪击 , 已 无 生命 迹象 , 警方 正在 寻找 疑犯 。",间,家,-0.47345203161239624,"家, 间, 个","-0.4735, -1.0809, -3.9275"
1549,父母 永远 喜欢 凌驾于 子女 头 上 摆出 一 [MASK] 高高 在 上 神圣 不 可 侵犯 的 <h>姿态</h> 。,副,副,-0.1374833881855011,"副, 个, 种","-0.1375, -2.6387, -3.3427"
1550,我 才 买 了 [MASK] <h>红衣吖</h> !,件,个,-0.7364614009857178,"个, 件, 只","-0.7365, -2.0073, -2.6954"
1551,"今晚 我 在 丈母娘 家 里 偷 了 一 [MASK] 旺仔 <h>牛奶</h> , 我 想 去 打麻 将 就 可以 拿 出来 喝 , 没 人 看到 我 就 拿 起来 塞进 衣袋 把 拉链 拉上 !",罐,瓶,-0.7555701732635498,"瓶, 杯, 罐","-0.7556, -1.2679, -2.2333"
1552,"昨晚 做 了 [MASK] 让 我 无颜 以 对 <h>梦</h> , 梦中 的 我 竟然 对 怀中 的 他 说 我 好 怕 死 , 如果 我 死 了 , 你 会 陪 我 一起 吗 ?",个,个,-0.07383844256401062,"个, 场, 件","-0.0738, -2.9877, -5.1954"
1553,下 [MASK] 的 <h>酒</h> 在 龙年,次,面,-0.19906142354011536,"面, 列, 次","-0.1991, -2.7002, -2.7907"
1554,"测测 能 代表 你 2012 运势 的 字 掐指一算 , 测 出来 是萌 , 解读 为 瞬间 勾萌 , 万千 宠爱 于 一身 , 一 [MASK] <h>受宠</h> 。",世,起,-1.1693270206451416,"起, 路, 个","-1.1693, -1.6514, -2.4387"
1555,我 就 是 一 [MASK] <h>白痴</h> 。,个,个,-0.03796117752790451,"个, 位, 名","-0.0380, -4.7903, -4.9069"
1556,"我 竟然 是 最后 一 [MASK] 离开 公司 的 <h>人</h> , 要 不 要 这样 敬业 啊 , 关 电脑 关灯 关门 , 明年 见 啦 福 到 啦 招财",个,个,-0.052384667098522186,"个, 位, 次","-0.0524, -3.5330, -4.8283"
1557,是 一 [MASK] 以 雄险 的 山景 为 主体 特色 并 具有 一定 历史 文化 内涵 的 山岳型 国家级 风景 <h>名胜区</h> 。,处,个,-0.4437118172645569,"个, 处, 座","-0.4437, -1.4959, -2.4235"
1558,"外婆 终于 可以 睡 [MASK] 好 觉 了 粑粑 还 是 睡 的 那么 <h>香</h> , 任凭 宝宝 哭 得 再 响 都 听 不 到 。",个,个,-0.0006070787203498185,"个, 顿, 回","-0.0006, -8.7944, -9.1090"
1559,"壮观 看 中国 10 大 地标 <h>建筑</h> 水 立方 不仅 是 一 [MASK] 优美 和 复杂 的 建筑 , 她 还 能 激发 人们 的 灵感 和 热情 , 丰富 人们 的 生活 , 为 人们 提供 记忆 的 载体 。",幢,座,-0.3372859060764313,"座, 个, 种","-0.3373, -1.6830, -2.9785"
1560,水 为 财 一 [MASK] 水 鱼 <h>从化</h> 来,班,条,-2.260239601135254,"条, 个, 般","-2.2602, -2.3519, -2.4875"
1561,"祝福 你 , 愿 你 有 [MASK] 安详 的 <h>晚年</h> 。",个,个,-0.004209245555102825,"个, 份, 颗","-0.0042, -6.7017, -7.6751"
1562,发表 了 博文 死亡 真相 死亡 真相 死后 是否 会 到 另 一 [MASK] <h>世界</h> 继续 生存 ?,个,个,-0.0075914389453828335,"个, 种, 面","-0.0076, -5.0891, -8.5530"
1563,失眠 啊 完全 没有 睡意 肿么 办 各 [MASK] <h>听</h> 没 效果 干瞪眼 儿 中,种,种,-0.2811596691608429,"种, 位, 个","-0.2812, -1.5669, -3.7873"
1564,今日 一 [MASK] <h>人</h> 去 细 姨屋 企玩 !,家,班,-1.0424199104309082,"班, 家, 个","-1.0424, -2.0246, -2.1080"
1565,"如果 可以 拥有 一 [MASK] 特异 <h>功能</h> , 我 想 要 瞬间 转移",项,个,-0.5390610098838806,"个, 种, 项","-0.5391, -1.6020, -2.3644"
1566,跟 着 我 的 三 [MASK] <h>女人</h> 媳妇 闺女 和 丈母娘 一起 过 大年 。,个,个,-0.08466339111328125,"个, 位, 代","-0.0847, -2.7043, -6.6617"
1567,"在 一 [MASK] 上升 的 <h>趋势</h> 中 , 你 选择 做 多 , 正确 的 几率 会 很 大 , 失败 的 几 率 却 很 低 。",波,个,-0.2077116221189499,"个, 种, 波","-0.2077, -2.3408, -3.6885"
1568,"谁 来 一 [MASK] <h>打晕</h> 我 , 这样 明天 就 不 用 上班 啦",拳,把,-0.8848437070846558,"把, 拳, 个","-0.8848, -1.0716, -2.5833"
1569,"表面 相敬如宾 , 暗地 互 称 傻逼 这 是 一 [MASK] 什么 <h>境界</h> ?",种,种,-0.554948627948761,"种, 个, 门","-0.5549, -0.9394, -5.0454"
1570,"国际 影星 汤唯 受邀 赴 台 担任 台北 电影节 颁奖人 , 7 月 9 日 她 出席 主演 的 电影 晚秋 记者会 , 再度 被 问及 那 一 [MASK] 长 达 5 分钟 的 <h>吻戏</h> 时 , 汤唯 忆起 拍摄 过程 , 直言玄彬 很 害羞 。",幕,场,-0.632571816444397,"场, 段, 幕","-0.6326, -1.2784, -2.1288"
1571,"鞭炮声 阻挡 不 了 我 的 事业 , 一 觉 睡 了 十七 [MASK] <h>小时</h> , 新 纪录 啊",个,个,-0.0009309212910011411,"个, 分, 张","-0.0009, -8.5405, -9.1075"
1572,"公司 5 [MASK] <h>蔓延</h> 着 很 诡异 , 危机感 浓烈 的 气氛 。",楼,处,-1.914794921875,"处, 味, 发","-1.9148, -2.2355, -2.4195"
1573,"快 过年 了 , 打算 在 网 上 买 我 鬼妞 的 一 [MASK] <h>书</h> , 好好 犒劳 下 自己 , 因为 我们 这 木 有 卖妞 的 东西",本,本,-0.14869503676891327,"本, 部, 些","-0.1487, -2.8757, -3.3605"
1574,"一 [MASK] <h>带毛</h> 的 大痣长 那里 , 就 知道 传 是非 , 挑拨 离间 。",颗,颗,-0.9220446348190308,"颗, 个, 只","-0.9220, -1.0670, -3.0614"
1575,复习 概率 的 孩子 看到 亨利 站 在 温布利 球场 重新 穿上 阿森纳 的 队服 心底 就 是 一 [MASK] 莫名 的 <h>感动</h> 啊 welcome home henry,阵,种,-0.24750740826129913,"种, 阵, 股","-0.2475, -2.1926, -2.8876"
1576,看 你 曾经 看 过 无数 [MASK] 的 <h>风景</h> 。,遍,次,-0.047307875007390976,"次, 遍, 处","-0.0473, -4.0736, -5.1716"
1577,"下文 男生 对 昨夜 球场 摆酷 , 看见 恐龙 撞 <h>树</h> , 恐怖 恐怖 , 可怜 那 [MASK] 小 树 !",棵,棵,-0.30498042702674866,"棵, 颗, 些","-0.3050, -2.8817, -2.9921"
1578,我 在 爱奇艺 高清 看 了 铠甲 勇士 刑天 第 60 [MASK] 最后 的 <h>战役</h> 分享 自,集,集,-0.2086852788925171,"集, 章, 季","-0.2087, -2.2093, -4.0026"
1579,"发表 了 博文 播阳镇 人民 政府 助纣为虐 见证 地方 邪恶 势力 以 有碍 风水 强拆 的 合法性 播阳镇 人民 政府 助纣为虐 见证 地方 邪恶 势力 以 有碍 风水 强拆 的 合法性 今天 早上 上网 , 映入 眼帘 的 第一 [MASK] <h>新闻</h> 就 是 村委",则,条,-0.440566748380661,"条, 个, 则","-0.4406, -1.8247, -1.9254"
1580,"不 是么 , 一 [MASK] 的 梨花带 <h>雨</h> , 一 宿宿 的 夜不成眠 , 以及 所有 的 惆怅 迷茫 , 困惑 忧伤 , 狠狠 的 冲刷 着 我 的 内心 , 最终 现出 梦想 的 俊朗 模样 , 留 这 更 坚实 的 部分 陪 我 颠沛流离 , 斩 获 希望 。",次,路,-0.1800941824913025,"路, 季, 场","-0.1801, -2.8764, -3.6417"
