id,tagged,classifier
LWC_3401124504119839_01,美国 三 _ 航母 将 齐聚 波斯湾 否认 与 伊朗 局势 有关 分享 自,艘
LWC_3402184219732237_01,"1 月 9 日 , 美国 海军 第四 _ 近海 战斗舰 科罗拉多号 出厂 准备 下水",艘
LCMC_A29_0095_01,"某 船 船长 黄 先生 向 记者 说 : 有 两 _ 渔船 原 计划 在 今天 上午 离开 沈 家门 的 , 但 听说 今晚 ' 亚运 圣火 ' 要 来 , 便 决定 推迟 一 天 开拔 。",艘
LWC_3405346247027570_01,"去 反斗城 选 礼物 , 发现 都 是 我 爱 的 , 好 想 把 那 _ 梅丽号 带 回 家 啊",艘
LWC_3404135321776109_02,"舍下 了 一切 眷念 , 像 _ 不 曾 停靠 的 船 。",艘
LWC_3402956139737486_01,"设定 目标 一 _ 没有 航行 目标 的 船 , 任何 方向 的 风 都 是 逆风 。",艘
UCLA_A_0778_01,"这 两 _ 货轮 由 海军 拥有 , 但是 由 私营 公司 操纵 。",艘
LCMC_M02_0036_01,"不 远 的 中央 船坞 上 , 停 着 一 _ 建造 中 的 船只 , 两 舷 呈 圆形 , 船体 完全 是 流线型 的 , 和 一般 的 船只 完全 不同 。",艘
LWC_3400817665600820_01,七 _ 狼 帮 贫困 儿童 温暖 过冬淘 510 com 宣,匹
LWC_3401875592759201_01,"又 输 了 一 _ 原价 星雅 , 为什么 要 说 又 呢 ?",匹
LWC_3407029299268919_01,"七 _ 狼 专柜 正品 真皮 男 鞋 商务 休闲 皮鞋 31109335631109335543900 元 热销 中 , 别 错过 哦",匹
LWC_3402472576779138_01,"两 _ 马 站 在 高速 公路 旁 看 汽车 飞驰 , 发现 驾驶员 身上 都 系 着 带子 。",匹
LWC_3401451487089263_01,"亲 , 很 棒 的 宝贝 噢聚 七 _ 狼 官方 直 营 男士 内衣 纯 棉 狼 图 印花 保暖 内衣 17900",匹
LWC_3402704472952168_03,"郭富城 打算 以 金曲 歌名 为 这 _ 爱驹 取名 命名 , 目前 大热 是 爱 的 呼唤",匹
LWC_3401944519800472_01,"酒店 房间 卧室 竞 高调 的 摆 着 这样 一 _ 极 不 协调 的 白马 , 介嘛 装修 风格儿 哇 , 挺好 一 东西 , 咋儿 这 别扭咧 , 偶凝视 注视 斜视 直视 , 哦 喔 哦 噢 哦",匹
LWC_3402873062566420_01,"辽宁 劳恩斯酷派 20T 动力 升级 案例 现代 劳恩斯酷派 20T 采用 三菱 4 B 11T 发动机 , 配合 西门子 电控 系统 , 原 车 功率 1545 kw 210 _ 扭矩 299 牛 米 。",匹
LWC_3400307776472120_02,"只要 你 试 着 理解 他 宽容 他 常 把 微笑 挂 在 嘴边 , 他 就 会 留恋 你 的 温柔乡 , 赖 着 你 , 十 _ 马 都 拉 不 走 。",匹
LWC_3405106416663454_01,此时 的 俺 就 好似 _ 饿 狼 满 街 的 晃悠 着 到处 的 找 吃 的 。,匹
LWC_3405981369015950_01,"感人 一 _ 江苏 洪泽县 蒋 女士 到 自动 柜员机 上 取款 后 , 不 小心 将 一 叠 8400 元 百元 大钞 掉 在 地上 , 被 大风 刮得 漫天 飞舞 , 她 当时 晕倒 在 地 。",幕
LWC_3404254549130628_02,"酸酸 的 空氣 嗅出 我們 的 距離 , 一 _ 錐心 的 結局 像 呼吸 般無法 停息",幕
LWC_3402519105954552_01,那 一 _ 继续 从演 。,幕
LWC_3401142244029179_01,最 给力 夫妻 档 有劲 爆 一 _ 没有 拍 下来 啊 啊啊,幕
LWC_3402841332385625_01,北京 年会 回顾 北京 年会 的 那 一 _ 精彩 瞬间 各 支持 部门 掠影,幕
LWC_3403029825300506_04,还是 这 一 _ 闹剧 背后 的 商机 与 利益 吧 。,幕
UCLA_G_15770_01,"1943 年 11月 , 这 对 惺惺 惜 、 互为 倾慕 的 “ 才 子 ” “ 佳人 ” , 终于 由 相识 、 相知 而 相 爱 , 演出 了 一 _ 令 世人 交口 皆 碑 的 “ 才子佳人 ” 喜剧 。",幕
LWC_3405557761829356_02,那 一 _ 同样 的 傻劲 呵呵 !,幕
LWC_3401737623213647_02,"厄运 来临 , 千万 不 要 垂头丧气 , 挺胸 抬头 往前 走 , 时来运转 , 悲剧 过 后 , 又 是 一 _ 喜剧 。",幕
LWC_3403591513684326_03,回忆 是 节目 一 秒 一 _ 幸福 。,幕
UCLA_G_18560_01,"“ 我 走 进去 的 时候 , 彼艾尔 居里 正 站 在 一 _ 对 着 阳台 的 落地窗 前 。",扇
LWC_3402622571008182_10,尤其是 面对 那 八 _ 坐落 在 八 楼 的 窗 的 时候 。,扇
LWC_3406197564896324_01,尼玛 国外 1014 岁 的 小 娃娃 唱 Rolling In The Deep 真凶 佩服 佩服 后悔 当初 上 音乐课 的 时候 没有 好好 上 _ 沙子 蛾儿 嘛,扇
LWC_3400170840428914_02,"但 我们 经常 过 多 地 盯 着 那 _ 关闭 的 门 , 而 对 新 开启 的 门 却 熟视无睹 。",扇
LWC_3403184054032624_01,"听 着 那些 年 眼泪 就 肆意 流着 , 我 想 睡 着 , 不 要 醒 把 那 _ 门 关上 , 里面 装 着 你 , 也许 只 能 在 深夜 默默 怀念 !",扇
LWC_3402525263072293_04,他们 身 上 都 有 浓厚 的 桃花 _ 底 家 国 气息 。,扇
LWC_3400833169895017_01,超想 _ 你 几 巴 掌 !,扇
LWC_3400174271517846_01,"眼 空 蓄 泪泪空垂 , 妈妈 美丽 的 面颊 为 她 最 爱 的 女儿 浸湿 了 , 让 我 轻轻 的 关上 那 _ 门 , 永 不 开启 , 永远",扇
LWC_3403915922051440_01,秀场 后台 照 2012 秋冬 米兰 男装 周秀场 后台 探秘 01 Dolce Gabbana 美 男 沙龙 Jil Sander 闷骚 间谍 屋 你 最 想 敲开 哪 _ 房门 ?,扇
LWC_3404572095877465_02,"岁末 , 旧 年 最后 的 仓皇 , 有 如一 _ 紧闭 的 朱漆 大门 , 薄薄 的 含 着落 在 门 前 的 身影 , 或 惆怅 , 或 温婉 。",扇
LWC_3403816588499234_02,"东方 渐 白 , 繁 星 慢慢 模糊 不 见 , 只有 一 _ 弯月 , 像 把 刀子",线
LWC_3402151890107908_01,国道 210 _ 广西 河池 段 堵车 40 余 公里 分享 自,线
LWC_3403642176684664_02,仅 38 元 享 原价 81 元 面 牵 一 _ 中石化 店 双 人 套餐 特选 番茄 汤 肥牛 日式 拉面 泰式 沙爹肉青 日式 拉面 什菌 鲜菇 日式 拉面 帝王 辣 肉 肥牛 丼饭 肉燥 猪 颈肉 丼饭 5 选 2 盐 酥鱿鱼 须 避风塘 脆 炸豆腐 原味 薯条 3 选 2 !,线
LWC_3407007202433061_01,我 参加 了 投票 谁 是 内地 一 _ 小生 ?,线
LWC_3400597560636836_01,一 _ 天 上饶 三清山,线
LWC_3405448676135937_01,"二十八 人 的 家庭 聚餐 于是 只 能 退居 在 二 _ 吃饭 , 在 饭后 紧张 的 刷碗 工作 中 抽出 时间 列席 旁听 十七 人 参加 的 家庭 聚会 后 , 又 重新 投入 的 百忙 的 工作 中",线
LWC_3402781967124107_03,"备受 关注 的 53 度 飞天 茅台 已经 破 2000 元 大关 , 五粮液 售价 达 1109 元 , 二 _ 白酒 价格 也 有 10 至 25 上调 。",线
LWC_3400548868954468_01,"一 _ 体验 快件 运转 流程 爆仓 背后 的 微笑 和 泪水 春节 即将 来临 , 可能 出现 的 爆仓 又 成 了 现实 问题 。",线
LWC_3403984427935957_01,"在 北上 广 和 二 _ 城市 , 你 见惯 了 急 之 国 里 的 穷忙族 , 把 欲望 当成 理想 , 不满于 当下 , 每 天 过 的 苦 逼兮兮 的 。",线
LWC_3404172696836510_01,春节 表情 春节 表情 春节 表情 春节 表情 春节 表情 看到 非常 道 的 博文 拙笔 写 河南 七十八 七律 和 轻 寒翦翦 一 _ 天 新韵 有感而发 的 评论 。,线
LWC_3401697889932423_01,东莞 新闻 143 _ 家庭 选 到 廉租 房 经 适房 有 人 开车 来 买,户
LWC_3405112485552199_02,"如今 , 随着 这 一 惠民 工程 的 深入 实施 , 列入 去年 改造 任务 的 415 _ 贫困 户均 告别 危房 住进 了 新居 , 开开 心心 过 大年 。",户
LWC_3401159475227216_01,"龙年 寄愿 爆竹声 中 一 岁除 , 春风 送暖 入 屠苏 , 千门万 _ 瞳瞳日 , 总 把 新 桃 换 旧 符 , 在 新春 佳节 我 祝福 你 龙年 吉祥",户
LWC_3404699686488812_01,这 年头 哪 _ 人家 每 天 还 在 用 这个 做饭 的 ?,户
LWC_3401943039177305_01,全球 最 有 喜感 的 劫匪 两 笨 贼 屋顶 自 娱 现年 23 岁 的 麦克诺西 和 20 岁 的 帕斯克 于 2010 年 10 月 来到 位于 伦敦 西南部 的 一 _ 人家 偷盗 。,户
LWC_3401561472783943_02,"回顾 贝贝 的 15 年 时间 , 长毛吉娃娃 , 生 于 德国 , 在 开始 的 4 年 中 辗转 三 _ 人家 , 最后 在 我 家 落 了 根 。",户
LWC_3401350299314730_01,贵州 西江 千 _ 苗寨 苗家 小楼,户
LWC_3405399606562361_01,"姐 刚 分 了 一千多 _ 的 账龄 , 这 不 是 在 复核 底稿 , 这 是 在 做 底稿 !",户
LWC_3401684141593875_01,"北京 抽样 5 千 _ 家庭 算出 去年 城镇 居民 增收 7 分享 自 , 政府 做事 是否 太 不 负责 了 , 这 5000 家庭 如何 抽取 的 ?",户
LWC_3405321185698742_02,"学 以 知耻 兮乃知方 , 唯楚有士 , 虽 三 _ 兮秦以亡 , 我 来自 北兮 , 回 北方 。",户
LWC_3404149389696808_03,"放 在 床头 , 听 一 _ Vivaldi 的 四 季",曲
LWC_3403661608340061_06,"几 缕 哀愁 如 指尖 流淌 的 韵律 , 在 雪 的 弦上 轻轻 滑过 , 独奏 了 一 _ 浅 泪 柔情 。",曲
LWC_3405331511906462_01,"逛 城隍庙 , 观 亭台 楼阁 , 尝 特色 小吃 , 获得 切客网 九 _ 绿 波 游票 。",曲
LWC_3403983265670223_03,"曾 有 过 公主 梦 的 你 , 不妨 戴 上 美瞳艾姗 , 一 分钟 化身 像 她 一样 的 优雅 名媛 , 牵手 最 爱 的 他 共舞 一 _ 爱 的 华尔兹 !",曲
LWC_3403841276219214_03,3 舌间 搁浅 的 妙蔓 是 想 为 你 舞 一 _ 最后 倾国 倾城 。,曲
LWC_3403389486447407_01,"两 年 没 开嗓 , 今天 久违 的 小 唱 了 一 _ 我 的 容祖祖",曲
LWC_3405730210198777_01,一 _ 评弹 一下子 把 我们 拽 到 30 年代,曲
LWC_3405366152601365_01,"弹 一 _ 云庆 , 怀念 南国 山清水秀 , 风和日丽",曲
LWC_3403918531244332_03,"假期 前 写完 报告 是 没 可能 了 , 索性 慢慢 来 , 放轻松 , 听 一 _ 曼陀凡尼 的 Tenderly 。",曲
LWC_3401721281601572_01,"一 _ 卡农 , 让 我 想起 巧克力 , 让 我 想起 草原 。",曲
LWC_3403661038552315_01,威士汀 最後 一 击 好好 味 的 雪糕 在 这 _ 巨 能 吃 的 人 面 前 本 菇凉 战斗力 太弱,伙
LWC_3403569778833014_01,约 我 去 越南 旅游 木 意思 都 是 _ 娃娃 样玩 的 都 没有 叫 我 替 你们 大人 照顾 娃娃嘎 不 去 不 去 在 保山 多 自 在 回来 給我 带 礼物 啊 不 带 就 不 叫 你姐 了,伙
LWC_3406455619241173_01,变形 0120118 少年 何愁大 结局 完整 易 虎 臣 痛哭 惜别 山村 _ 吴宗宏 坦言 身世 之 谜 分享 自,伙
LWC_3404422719401156_01,"老妈 刚刚 又 跟 我 说 你 这 小 _ 舞 也 会 跳 , 歌 也 会 唱 , 怎么 就 不 会 泡妞 啊 ?",伙
LWC_3404032866389189_01,"一 _ 菜鸟 打 桌球 , 哈哈",伙
LWC_3404981652711240_01,新年 甲 想 企 大家 _ 个个 发财 啊 金元寶,伙
LWC_3404695030992858_01,準備 圍爐 吃 團圓 飯囉 只 是 想到 遠方 有 個傢 _ 孤單 的 一 個人 過還 真 有 點不捨爭 取 明年 的 除夕 能 陪 他 一起 過年 吧 大红 灯笼,伙
LWC_3401145483030733_01,"2012 年 Hangover 首场 演出 , 1 月 14 日 13Club , 介时 我们 将 与 卤国 盟主 二 胖同台 献艺 为 大 _ 拜年 , 敬请 关注",伙
LWC_3401323515212006_02,"寺僧尽散 , 一 _ 头 工人 随侍 。",伙
LWC_3406301314994835_01,农 了 一 _ 色 原来 下 的 雪 是 雪花啊,伙
LWC_3407272013691168_02,"娼妇君 的 后背 , 啊 哈哈哈哈哈 , 给 我 一 _ 客官 今晚 翻 谁 花 牌 原文 地址",刀
LWC_3400847029075244_01,"我 的 如意 狼君 最终 是 悲剧 , 黄浩然 被 一 _ 捅 死 了 啊 , 被 捅 了 不 找 医院 还 找 船 啊 !",刀
LWC_3401681562077146_01,"挨 千 _ 的 铁道部 , 实在 太 流氓 !",刀
LWC_3405779292351576_01,"因 水电费 纠纷 房东 扎 死 房客 法治 人民网 http t cn z0svwv5 因为 用 水 用 电 问题 与 房客 吵架 , 房东 一怒之下 刺扎 对方 五六 _ , 致 其 失血性 休克 死亡 。",刀
LWC_3402018333813467_02,"还是 12 _ 的 樱桃 好吃 , 今天 决定 再 去 PACK N SAVE 买 堆 樱桃 回来 , 嗷嗷 嗷嗷 嗷嗷 , 就 。",刀
LWC_3405939619382371_02,买 了 一块儿 60 _ swatch 。,刀
LWC_3404067067989193_01,"我 真的 要 疯咯 , 给 我 一 _ 让 我 死 嘛 。",刀
LWC_3403554964819007_01,这个 是 久负盛名 的 HOTEL DE COROLADO 大概 是 这么 拼 的 我 不 记得 了 嘿嘿 这个 酒店 很 赞 的 喔 停车 就 停 了 我 16 _ 肉 疼 啊 照片 不 多 因为 那 天 相机 没 电 了 后来 基本 用 手机 拍 的 了,刀
LWC_3405149575582694_01,啊啊 啊 我 好 想 一 _ 劈死 她 啊 对 不 起 对不起 对 不 起 TATATAT,刀
LWC_3401425444819707_01,"聊聊 电影票 限价 令 想想 怎么 整 电影 评级 , 而 不 是 国内 国外 一 _ 切",刀
LWC_3401788780597484_02,东南 三 _ 东铁 营桥 下 路口 车 多 行驶 不 畅 。,环
LWC_3404661421338681_01,01221528 西 二 _ 月坛 桥 北 向 南 内侧 车道 的 事故 已经 清开 交通 恢复 市区 交通 情况 良好 祝 大家 出行 平安 节日 愉快 。,环
LWC_3399824611315579_01,"关注 十二 冬 短道 速滑 比赛 9 日 开始 , 在 校 大学生 凭 学生证 免费 观看 , 比赛 地址 长 春 五 _ 体育馆",环
LWC_3404509188440437_02,"年轻人 是 不 可能 体会 那 已 逝 的 过去 , 大家 看看 京城 北 二 _ 护城 河外 旧时 的 记忆 吧 1963 年 2 月 !",环
LWC_3403027115431799_02,"公然 挑战 五 _ 内 禁止 烟火 的 命令 , 这 是 莱克星 顿 枪声 本土化 的 结果么 ?",环
LWC_3402303023128470_02,"如果 连 房产 大 牛 都 觉得 2012 房价 必 跌 , 那么 好 吧 不过 我 不 知道 二 _ 边上 的 房子 能 跌倒 几 何 。",环
LWC_3400035989340551_01,"嘀嗒团 成都 一 _ 配送 价值 22 元 , 现价 只 需 125 元 的 点春秋 单人 外卖 套餐 !",环
LWC_3402353861126714_01,刚 出门 南 三 _ 堵死 了 。,环
LWC_3403083250677045_02,无论 是 市中心 一 _ 至 三环 或者 郊区 随处 可 见 的 是 在 建 工程 。,环
LWC_3400221292310601_01,雾 里 看花 之 北京 南 五 _ S50 西 红门 南桥 敬 贤 桥段,环
LWC_3403328807596881_03,"我 也 跟 着 去 了 , 吃 了 一 _ 土 猪 土 鸡 土 羊肉 回来 , 拍 了 一些 照片 。",肚子
LWC_3402319668463158_01,"看 球 有 个人 陪 着 说话 还是 不错 的 , 羡慕 主持人 啊 , 哥是 一 _ 话 没 人 说 , 泥煤 。",肚子
LWC_3405744328382358_04,"我 还 一 _ 气 , 一 脑门子 烦 呢 !",肚子
LWC_3402542186358468_02,亲们 还 为 自己 一 _ 的 实力 无处 展现 而 苦恼 吗 ?,肚子
LWC_3405443743182353_01,结果 喝 了 一 _ 粥 orz,肚子
LWC_3400439471620469_01,"十二点 前 , 我 一 _ 火 , 十二点 后 , 我 的 火消 了 。",肚子
LWC_3402982295105423_01,"一 _ 可乐 , 哈哈 , 吖辉 喝 的 更 多 。",肚子
LWC_3407288268175716_01,"过年 真 是 吃 了 一 _ 油 , 今天 上班 肚子 很 饿但 闻到 饭 就 想吐 , 只好 忍 着 回家 下点 面条 煮 点菜 才 吃下 , 还好 今天 买 了 很多 蔬菜 回来 , 还是 自己 做 饭 吃 。",肚子
LWC_3404010868835724_02,一 _ 的 心酸,肚子
LWC_3403335472584926_01,"我 好像 有 一 大 _ 话 想 说 , 打 出来 的 字 呢 也 只 是 冷漠 疏离 的 客套话 , 是 我 的 问题 吗 ?",肚子
LWC_3405324533070955_01,第 01 _ 旋风 管家 漫画 爱 漫画,卷
LWC_3401211136557120_01,读 万 _ 书 行 万 里 路 。,卷
LWC_3404581541514210_01,"又 是 新年 到 , 不 知道 接下 的 一 年 会 赐给 我 怎样 的 命运 和 福气 , 如果 没有 轰轰烈烈 和 作死 的 折腾 但 愿 它 一切 平和 , 留给 我 一 _ 安静 的 回忆",卷
LWC_3399914752013358_01,"好 傷心 呀 , 點解 我 全部 reading _ 都 咁屎 !",卷
LWC_3404958264953130_01,"于右任 草书 五 言 联 明月 一壶 酒 , 清风 万 _ 书",卷
LWC_3404301290040362_01,"无 节操 转载 工口 本 魔力 传播妹 第四 _ 小 圆 卷 1 之前 有 网友 以 私信 方式 , 提出 要 看 一 看 我 所 提到 的 具体 图片 。",卷
LWC_3401749279162047_01,"回来 两 天 , 用 了 半 _ 手纸 了 。",卷
LWC_3400274993544537_01,"走 万 里 路 , 读 万 _ 书 也 。",卷
LWC_3406506156363146_05,"五 年 八 _ 书 , 也 算是 陪伴 青春 了 哦 。",卷
LWC_3406144649453989_01,"想 回 学校 又 不 想 回 学校 , 想 太 多 了 , 醒鼻带 一 天 一 _ 纸 , 好 可怜",卷
LWC_3402055118607802_04,"像 一 _ 花 一样 , 寂静 美好 。",株
LWC_3402685846162164_01,喜欢 这样 的 蓝天 白云 还 有 划 过 空中 的 飞机 明媚 的 阳光 让 我 觉得 人生 还是 充满 了 美好 的 我 想 我 前世 一定 是 _ 向日葵 所以 今生 只有 望 着 太阳 就 会 有 满满 的 幸福感,株
LWC_3402854012486601_01,发表 了 博文 诗 歌 2011 年度 国际 杰出 短俳 诗人 2011 年度 国际 杰出 短俳 诗人 澳洲 彩虹鹦 2011 岁末 留言 文巫逖 澳大利亚 353 短 汉俳 是 澳洲 彩虹鹦 一 _ 诗苑 奇葩 。,株
UCLA_G_15590_01,"袁 隆平 仔细 观察 后 , 又 采集 了 稻 花样 品 , 放在 显微镜 下 进行 检验 , 最终 确认 这 确实 是 一 _ 十分 难得 的 野生 稻 雄性 不 育 株 。",株
LWC_3400969855811992_02,"就 像 一 _ 向日葵 一样 , 花朵 永远 都 面向 着 太阳 。",株
LWC_3402475168609621_02,"千峰 笋石千 _ 玉 , 万 树 松萝 万 朵云",株
LWC_3406015196766636_01,守 _ 待 鱼 中 beach resort,株
LWC_3404911574739740_01,这 是 泸沽湖 传说 中 的 情人 树 两 _ 彼此 依附 着 一起 生长 的 树 。,株
LWC_3405367201909856_02,"古堡 内 五百 _ 桃花 , 三月 来 一定 美 到 不 行 。",株
LWC_3404161473694479_01,"仁爱 之 心 是 人类 心灵 中 一 _ 芬芳 的 花 , 我们 只有 不断 地 给 她 浇灌 培育 , 她 才 能 越 开 越 美 。",株
LWC_3405099114315830_01,"小 _ 包回 出 一 口奶 , 然后 人家 含 住 了 。",笼
LWC_3402725180159998_01,我 吃到 了 三 年 来 最 美丽 的 小 _ 包,笼
LWC_3400508120224602_01,饿死 了 天 怎么 还 没 亮 昨晚 团拜会 吃 的 东西 早 就 吐光 了 小 _ 包 你 快 出现 吧,笼
LWC_3404892049911391_02,"龙精虎猛 , 猪 _ 入水 。",笼
LWC_3401414760953095_01,"我 八十多 岁 的 外婆 能 吃啵 , 那 可是 一 _ 团子 哦",笼
LWC_3400933784861479_02,"烧卖 真好 吃 , 一 _ 干掉 。",笼
LWC_3407206374760548_01,他 妈 逼 我 想 去 买 小 _ 包 吃,笼
LWC_3403617484280346_01,"我 在 上品 小 _ 三 林 城 店 啊 , 好 必 来 关门 了",笼
LWC_3405764863556333_01,好多 小 _ 包,笼
LWC_3403480721007356_02,"还 有 交关 好吃 的 么事 , 小 _ 馒头 红 烧 肉 大闸蟹 梨膏 糖生 煎 油 墩子 , 味道 老灵额 !",笼
LWC_3405276353066681_01,领团网 上海 推荐 赶 集团 购购满 2 _ 全 国 包邮 仅 18 元 !,罐
LWC_3405336923259994_01,又 是 一 _ 巧克力 我 已经 觉得 我 胖了,罐
LWC_3403140773115605_01,"平 , 帮 我 带 一 _ 倩碧 的 有油 的 黄油 , 大罐 的 。",罐
LWC_3401586928731340_01,大半夜渴 的 我 不 行 抱 着 床头 的 王老吉 喝 了 一 _ 冰 的 我 起 了 一 身 的 鸡皮 疙瘩,罐
LWC_3403614221961907_01,"喝 了 一 _ 露露 杏仁露 , 好 满足",罐
LWC_3404964515145544_03,奖励 我 一 _ 儿呗,罐
LWC_3403637951076868_01,"买 了 一 _ 青岛 啤酒 , 总 觉得 有 点 怪 , 于是 仔细 看 了 看 , 然后 就 石化 了 。",罐
LWC_3403942161910983_01,"来自 瑞典 的 Hello Saferide 像 一 _ 午后 的 小 甜点 , 暖 到 你 的 胃 , 再 缓缓 洋溢 出来 , 是 脸上 满足 现状 的 表情 。",罐
LWC_3403968095373563_02,"先 喝 了 两 _ 啤酒 过过瘾 , 祝 大家 春节 快乐 。",罐
LWC_3404351898946165_01,每 天 一 _ 自制 杂果 奶昔 味道 香香 身体 棒棒 在 家 里 太 惬意,罐
LWC_3405954693809785_02,"新浪 体育 讯随 着 上海 申花微博微 博 与 法国 名 帅蒂 加纳 的 签约 , 上海 申 花 迎来 了 球队 历史 上 的 第 12 _ 外籍 教练 。",任
LWC_3401033969956558_01,揭秘 全球 新娘 买卖 越南 新娘 3 万 _ 挑,任
UCLA_P_40127_01,"然后 我 搂 着 我 第三 _ 的 男友 的 脖子 笑 着 对 kassy 说 , 亲爱 的 , 我 只 是 不 想 让 自己 如此 寂寞 。",任
LWC_3405608684565464_01,"由于 妇联 主席 整日 沉迷 在 外且 拖欠 妇联 总务 工资 , 初四 妇联 召开 紧急 会议 , 在 歌声 中 讨论 是否 罢免 现任 主席 并 推举 新 一 _ 主席 , 此致敬礼 , 恭喜发财 !",任
LWC_3401046069817391_02,"第三 _ 总统 杰斐逊 就 认为 , 陪审团 制度 在 维护 民主 所 起 的 作用 上 , 比 选举权 还 要 重要 。",任
LWC_3401368423784036_02,随后 就 当 了 中科大 首 _ 校长 。,任
LWC_3405617813378443_02,"我 只 想 把 你 的 手 牵 , 一 _ 繁华 倏逝 光阴 流转 , 爱 是 永恒 的 风景线 我 只 想 把 你 的 手 牵 原文 地址",任
LWC_3404995716608242_03,我 不 需要 你 是 最 爱 我 的 只要 我 是 你 最后 一 _ 就 够 了 。,任
UCLA_G_12386_01,"然后 , 他 约 吹 小 号 的 朋友 和 他 一起 坐 在 琴 凳 上 , 松开 了 煞 掣 , 一 _ 钢琴 在 光滑 的 木地板 上 满 地 乱 转 。",任
LWC_3403869960931098_01,"发表 了 博文 原 中共 中央 总书记 向忠发 的 供词 原 中共 中央 总书记 向忠发 的 供词 向忠发 编按 向忠发 1879 年 1931 年 6 月 24 日 乃 中共 第三 _ 党魁 , 1931 年 6 月 22 日 在 沪 被捕 , 遂 写 下 此 供词 。",任
LWC_3401565377694800_03,喷劳资 一 _ 血 !,脸
LWC_3405605333275465_02,看 我 一 _ 沧桑 !,脸
LWC_3405777524048914_02,吃到 美食 就 一 _ 幸福 的 蹦米 很 有 魅力 哦 !,脸
LWC_3401561511829220_01,"给 你糊 一 _ 大粪 , SB",脸
LWC_3403784070188619_03,扔 你 一 _ 苹果 !,脸
LWC_3405910527779684_01,视频 傅琰东 表演 魔术 失败 一 _ 尴尬 分享 自,脸
LWC_3399967705752517_03,"谈起 今晚 十 大 劲歌 金曲 颁奖 典礼 即将 举行 , 虽然 Eason 无缘 现身 , 有 传基仔会 夺得 最 受 欢迎 男 歌星 奖项 后 , 便 宣布 不 再 夺 奖 , 他 闻 言 后 一 _ 愕然 说 什么 ?",脸
LCMC_P15_0101_01,"老头 对着 闻 声 过来 的 列车员 一 _ 歉意 , 于是 他们 被 重新 安排 到 新月 对面 的 座位 上 。",脸
LWC_3400847021368434_02,一 _ 血 六 角 的 大家 都 好 可爱 !,脸
LWC_3401947487095473_03,我 一 _ 迷惑 的 说 我 是 刚 回来 。,脸
LWC_3401739716189438_01,"CX 20 电影 跨界 跨年 首 映 电影 我 愿意 I Do 我 刚刚 参与 了 长安 CX 20 的 我 愿意 I Do 三行 情书 活动 , 参与 即 有 机会 赢取 Ipad2 数码 相机 和 Q 钻 等 丰厚 奖品 , 赶快 来 书写 三 _ 情书 , 说出 你 的 爱 吧 !",行
LWC_3404440021688508_02,试用 中心 官方 推荐 徐州 五 行 蔬菜 汤 正品 30 元 包 折扣价 138 元 五 _ 汤 3000,行
LWC_3406488242655993_01,你 也 只 值 两 _ 眼泪 。,行
LWC_3404476851834164_03,"我 知道 又 是 巨蟹座 的 多愁善感 引起 的 几 _ 眼泪 , 它 顺 着 鬓角 打湿 枕头 。",行
LWC_3404415383965800_02,"其 少 不 更 事 , 一度 幼稚 左倾 , 志愿 参加 西班牙 内战 , 终 为 苏俄 操控 之 共和军 追杀 , 自 此 所 写 的 每 一 _ 严肃 作品 都 是 直接 或 间接 反对 极权主义 其 后 著 传世 名作 动物 庄园 1945一九八四 1949 , 呕心 沥血 耗尽 精力 而 亡 。",行
LCMC_G16_0046_01,"这 繁星 般 的 沙堆 , 不知 有 没有 换 来 史官 们 的 半 _ 墨迹 ?",行
LWC_3401848250222077_01,上面 那 一 _ 字 读 遥感 直观 示意图 直观 你妹 !,行
LWC_3404811200553601_01,"每 年 一 _ , 行 大运 2012 事事 顺利",行
LWC_3404237218753916_01,"一 觉 醒来 腰痛 头痛 喉咙痛 还 挂 两 _ 鼻涕 , 昨晚 睡 前 我 还 好好 的 , 难道 我 半夜 梦游 裸奔 去 了 ?",行
LWC_3405306476148816_04,"春节 的 精髓 是 孝道 , 供奉 二十四 孝 图 的 目的 是 让 人 尽孝 , 百 _ 孝 为先 。",行
LWC_3402153756836457_01,"看来 过 年 也 是 此 _ 天气 了 , 我心 是 热 血 哈哈 。",般
LWC_3406285020050952_04,"千 _ 心绪 涌上 心头 , 在 这 午夜 , 无声 跟随 流水 浮光 而 去 。",般
LWC_3402749951303025_02,"贵专 不 贵 多 , 偏偏 还 有 很多 人 迷途 在 复合型 人才 中 , 十八 _ 武艺 样样 稀松 , 最后 变成 了 复合型 地板 , 被 扔 在 建材 市场 廉价 出售 。",般
LWC_3401403100111977_01,TUT 万 _ 纠结 之下 老 纸 还 是 拆开 它 了 !,般
LWC_3405103443067880_01,百 _ 美 却 心 空荡 。,般
LWC_3400593634386723_03,"表 怪姐 矫情 , 姐心 中 的 千 _ 苦涩 万般 不舍 , 谁 又 能 解 ?",般
LWC_3405307139222815_01,万 _ 无奈 。,般
LWC_3406140497373511_01,"发表 了 博文 大道 从简 何须 问 , 高谈 阔论 几 时 休 截断 众流 若 浮云万 _ 任运随 诸 缘 高谈 阔论 几 时 休 大道 从简 何须 问",般
LWC_3402182647240852_04,"此 处 千 _ 颜色 好 , 不如 故土 一 清泉 。",般
LWC_3406583427828869_04,"子 路慍 见 曰 这 _ 呆 狗醮 , 我 若 行 三军 , 都 去 喂 马料 。",般
